investor_name,portfolio_name,holding_id,isin,value_usd,company_name,asset_type,bics_sector,valid_input,direct_holding,financial_sector,sectors_with_assets,has_assets_in_fin_sector,flag
UNPRI,European Portfolio,1771,CH0419042509,875784.8800272001,Nestle Sa,Bonds,Consumer Staples,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1773,CH0421460400,2113001.50974,Export-Import Bank Of Korea,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1774,CH0423233540,1657595.4386310002,Na Development Bank,Bonds,Unclassifiable,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1775,CH0423233557,2359690.561305,Deutsche Bahn Finance Gmbh,Bonds,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1776,CH0423233565,1635974.6285619002,Jackson Natl Life Global,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1778,CH0423563532,2087170.1954400002,Royal Bank Of Canada,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1779,CH0423563557,2324890.61468004,Sika Ag,Bonds,Materials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1782,CH0425766513,1649055.6061234202,Sika Ag,Bonds,Materials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1783,CH0425766539,1065283.401732,Total Capital International Sa,Bonds,Energy,TRUE,TRUE,Oil&Gas,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1785,CH0426621709,3042120.8210286964,Canadian Imperial Bank,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1786,CH0426621717,3235113.8029320003,Bank Of Montreal,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1787,CH0429659615,1567702.4648670002,Keb Hana Bank,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1788,CH0429659623,2084070.437724,Korea Water Resources,Bonds,Utilities,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1792,CH0433761308,3172602.0223260005,Roche Kapitalmarkt Ag,Bonds,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1793,CH0433761316,1098864.110322,Roche Kapitalmarkt Ag,Bonds,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1794,CH0434678378,1058567.260014,Canton Of Lucerne,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1795,CH0434678402,1029863.5035638401,Pfandbrief Schweiz Hypo,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1796,CH0434678436,596186.734044,City Of Lausanne,Bonds,Unclassifiable,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,1797,CH0434701949,2067125.0955432002,Transports Publics Frib,Bonds,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1798,CH0435377954,2167044.7522658883,Sig Combibloc Group Ag,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1799,CH0435590358,2686456.6872,Bkw Ag,Bonds,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,1801,CH0437180935,3928012.9777152003,Swisscom Ag,Bonds,Unclassifiable,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1803,CH0438965532,6877329.119232001,Muenchener Hypothekenbank Eg,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1804,CH0438965540,1573127.0408700001,Santan Consumer Finance,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1807,CH0441004386,1050301.2394380001,Adcb Finance Cayman Ltd,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1808,CH0441004402,786176.0507205001,Achmea Bank Nv,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1809,CH0441186456,1646746.2866250002,Banque Fed Cred Mutuel,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1810,CH0441186480,1061667.0177300002,Hypo Vorarlberg Bank Ag,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1811,CH0441186514,4248734.576064001,Bank Of Nova Scotia,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1812,CH0441186522,2634794.0586,Banco Del Estado De Chile,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1815,CH0445088385,1570802.222583,NA,Bonds,NA,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1816,CH0445625004,4316825.9205588,Canton Of Basel-Stadt,Bonds,Unclassifiable,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1817,CH0446595602,1573127.0408700001,Daimler International Finance,Bonds,Consumer Discretionary,TRUE,TRUE,Automotive,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1818,CH0446595610,3797009.983869036,Daimler International Finance,Bonds,Consumer Discretionary,TRUE,TRUE,Automotive,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1819,CH0446595644,4205337.968040001,Canton Of Zurich,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1820,CH0446595685,4312796.235528001,Bls Ag,Bonds,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1822,CH0457206750,3175701.780042,Asb Finance Ltd/London,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1824,CH0457206800,1053400.997154,Abb Ltd,Bonds,Industrials,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,1825,CH0457723549,2137799.5714680003,St Galler Kantonalbank,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1827,CH0458097950,7396796.849805,NA,Bonds,NA,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1828,CH0458097976,4333771.262739601,Baloise Holding Ag,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1830,CH0459297435,8542932.265296001,Ubs Group Funding Switze,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1831,CH0459810534,2108868.499452,Aargauische Kantonalbank,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1832,CH0460054403,1069933.0383060002,Banca D'Stato Cant Ticin,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1834,CH0460054460,4050453.4074972,Manitoba (Province Of),Bonds,Unclassifiable,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1835,CH0460872341,1068899.7857340002,Muenchener Hypothekenbank Eg,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1848,CH0463112083,1047201.481722,Swiss Life Holding Ag,Bonds,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1859,CH0465044623,2619295.27002,Bmw International Investment Bv,Bonds,Consumer Discretionary,TRUE,TRUE,Automotive,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1860,CH0465044631,1073032.796022,Bmw International Investment Bv,Bonds,Consumer Discretionary,TRUE,TRUE,Automotive,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1864,CH0466642201,4206403.251441732,Helvetia Holding Ag,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1945,CL0000000035,1023892.3369502521,Aguas Andinas Sa,Equity,Utilities,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1946,CL0000000100,2098654.7977777803,Cencosud Sa,Equity,Consumer Staples,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1947,CL0000000423,740538.317867832,Latam Airlines Group Sa,Equity,Consumer Discretionary,TRUE,TRUE,Aviation,Aviation,TRUE,Included in analysis
UNPRI,European Portfolio,1948,CL0000000449,66973.365211896,Salfacorp Sa,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1949,CL0000001173,269358.61299468,Ripley Corp Sa,Equity,Consumer Staples,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1950,CL0000001256,322116.489321,Inversiones Aguas Metropolitanas Sa,Equity,Utilities,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1951,CL0000001314,718128.1028337241,Empresas Cmpc Sa,Equity,Materials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1952,CL0000001934,353825.97750310804,Sonda Sa,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1953,CL0000002023,55854.53428460401,Forus Sa,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1954,CL0001583070,543940.31774082,Engie Energia Chile Sa,Equity,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,1955,CL0001880955,562708.3174586281,Aes Gener Sa,Equity,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,1956,CL0001892547,312233.42846982,Inversiones La Construccion Sa,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1957,CL0002132620,421688.973179496,Smu Sa,Equity,Consumer Staples,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1958,CL0002262351,283023.37825938,Itau Corpbanca,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1959,CL0002266774,730482.703837128,Enel Chile Sa,Equity,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,1960,CLP0939W1081,6251477.703845881,Banco De Chile,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1961,CLP1506A1070,1018191.8825105281,Banco Santander Chile,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1962,CLP1663V1009,172498.417137684,Besalco Sa,Equity,Industrials,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,1963,CLP249051044,981530.0147508241,Cia Cervecerias Unidas Sa,Equity,Consumer Staples,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1964,CLP256251073,434528.169639168,Cap Sa,Equity,Materials,TRUE,TRUE,Steel,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1965,CLP3064M1019,381478.91608754406,Cia Sud Americana De Vapores Sa,Equity,Industrials,TRUE,TRUE,Shipping,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1966,CLP321331116,578469.552191916,Banco De Credito E Inversiones Sa,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1967,CLP3615W1037,305937.82054862403,Colbun Sa,Equity,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,1968,CLP3697S1034,264744.107008128,Embotelladora Andina Sa,Equity,Consumer Staples,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1969,CLP371151059,277000.54901719204,Empresa Nacional De Telecomunicaciones Sa,Equity,Unclassifiable,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1970,CLP371861061,3628927.6882240805,Enel Americas Sa,Equity,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,1971,CLP3880F1085,3150111.213591276,Saci Falabella,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1972,CLP6808Q1068,112241.193643788,Grupo Security Sa,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1973,CLP763281068,1190691.3329007842,Parque Arauco Sa,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1974,CLP7847L1080,954644.7828273841,Empresas Copec Sa,Equity,Energy,TRUE,TRUE,Oil&Gas,Coal + Power,FALSE,Included in analysis
UNPRI,European Portfolio,1975,CLP8716X1082,770645.231310768,Sociedad Quimica Y Minera De Chile Sa,Equity,Materials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1976,CLP9796J1008,579722.887561752,Vina Concha Y Toro Sa,Equity,Consumer Staples,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1977,CNE000000040,578657.60416002,Ping An Bank Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1978,CNE000000073,279980.44943484,Jinke Properties Group Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1979,CNE0000000T2,890785.640867496,China Vanke Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1980,CNE000000123,28233.626529900004,Oceanwide Holdings Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1981,CNE0000001D4,618886.2597982681,Gree,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1982,CNE0000001J1,30191.640153840002,Hengyi Petrochemical Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1983,CNE000000206,63000.50907255601,Yango Group Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1984,CNE000000230,418678.07518468803,Fuyao Glass Industry Group Co,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1985,CNE0000002G5,27910.218474864003,Weifu High-Technology Group Co,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1986,CNE0000002N1,59835.656444520006,Inesa Intelligent Tech Inc,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1987,CNE0000002Y8,22266.592926600002,Livzon Group,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1988,CNE000000347,74498.54369377201,Konka Group Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1989,CNE000000388,212736.37204908003,Greenland,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1990,CNE0000003P4,23406.270513516003,Anxin Trust Co Ltd,Equity,Unclassifiable,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1992,CNE0000004C0,436970.778719376,Scac,Equity,Materials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1993,CNE0000004H9,25915.007758332,Northeast Securities Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1994,CNE0000004Z1,44636.5111104,Shanghai Oriental,Equity,Communications,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1995,CNE000000529,24365.128900332,Tongling Nonferrous Metals Gro,Equity,Materials,TRUE,TRUE,Steel,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1996,CNE000000578,18967.417464204,Tunghsu Optoelectronic Technology Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1997,CNE000000594,28153.032829284002,Shanghai Yuyuan Tourist Mart Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,1998,CNE0000005Q7,242018.74993956002,Shenergy Co Ltd,Equity,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,1999,CNE0000005W5,24735.033321108003,Tahoe Group Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2000,CNE000000644,6770.9041043160005,China International Marine Containers Group Co Ltd,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2001,CNE0000006W3,84118.12513909201,Shanghai Highly Group Co Ltd,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2002,CNE0000006Y9,46741.246599564,Dong-E-E-Jiao Co Ltd,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2003,CNE000000719,37040.038201056006,Jilin Aodong Pharmaceutical Group Co Ltd,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2004,CNE000000750,28931.072016000002,Hubei Energy Group Co Ltd,Equity,Utilities,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,2005,CNE0000007H2,26759.175109656004,Pangang Group Vanadium Titanium & Resources Co Ltd,Equity,Materials,TRUE,TRUE,Steel,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2006,CNE0000007J8,199041.64245979203,Cchn,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2007,CNE0000008K4,25695.958213068003,Sealand Securities Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2008,CNE0000008L2,148608.584420472,Gf Securities Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2009,CNE0000008S7,24131.613819060003,Shanghai Aj Group Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2010,CNE0000008X7,882498.955240056,Yunnan Baiyao Group Co Ltd,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2011,CNE000000933,29168.720107560002,Shenzhen Energy Group Co Ltd,Equity,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,2012,CNE0000009B1,24398.192982636003,Bohai Leasing Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2013,CNE0000009N6,35835.26570210401,Accord-B,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2014,CNE0000009Y3,27836.857542252,Tsingtao Brewery Co Ltd,Equity,Consumer Staples,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2015,CNE000000B42,40075.734257592005,China Enterprise Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2016,CNE000000B83,24119.214788196,Shanghai Tunnel Engineering Co,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2017,CNE000000B91,24277.302431712003,Smeic,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2018,CNE000000BB2,315631.79617912805,Shanghai Pechem,Equity,Materials,TRUE,TRUE,Oil&Gas,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2019,CNE000000BJ5,23411.436776376002,Grandjoy Holdings Group Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2020,CNE000000BL1,33094.046628588,Guangdong Hec Technology Holding Co Ltd,Equity,Materials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2021,CNE000000BQ0,712369.7862499681,Sichuan Chuantou Energy Co Ltd,Equity,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,2022,CNE000000BW8,17829.806382432,Visual China Group Co Ltd,Equity,Communications,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2023,CNE000000BX6,23998.324237272,Tus Environmental Science And,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2024,CNE000000BY4,56513.74942554,Jinjiang Invest,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2026,CNE000000C82,328257.109356396,Shanghai Pharmaceuticals Holding Co Ltd,Equity,Consumer Staples,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2027,CNE000000CG9,259930.18327518002,Haier Smart Home Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2028,CNE000000CK1,171435.20024109603,Haitong Securities Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2029,CNE000000DC6,36444.884719584006,Huaxin Cement Co Ltd,Equity,Materials,TRUE,TRUE,Cement,Cement&Steel,TRUE,Included in analysis
UNPRI,European Portfolio,2030,CNE000000DD4,107730.01291443601,Maanshan Iron & Steel Co Ltd,Equity,Materials,TRUE,TRUE,Steel,Cement&Steel + Power,TRUE,Included in analysis
UNPRI,European Portfolio,2031,CNE000000DH5,207439.919365008,Shanxi Fen Wine,Equity,Consumer Staples,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2032,CNE000000DJ1,27254.103091644003,Ningbo Joyson Electronic Corp,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2033,CNE000000DX2,80142.169242036,Shanghai Haixin Group Co,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2034,CNE000000F06,45195.50075185201,Gig,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2035,CNE000000F48,35595.5511054,Biocause Pharma,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2036,CNE000000FB3,23448.633868968,Wanxiang Qianchao Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2037,CNE000000FD9,52702.080687432004,Shanghai Diesel Engine Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2038,CNE000000FH0,35278.342565796,Xcmg Construction Machinery Co Ltd,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2039,CNE000000FS7,29276.178375048003,Shenzhen Zhongjin Lingnan Nonf,Equity,Materials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2040,CNE000000FY5,350104.201738764,Shang Gong Group Co Ltd,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2041,CNE000000GF2,261464.56334460003,Luzhou Laojiao Co Ltd,Equity,Consumer Staples,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2042,CNE000000GN6,24056.186381304004,Inner Mongolia Mengdian Huaneng Thermal Power Corp Ltd,Equity,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,2043,CNE000000GX5,26388.237436308,Tangshan Jidong Cement Co Ltd,Equity,Materials,TRUE,TRUE,Cement,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2044,CNE000000H20,200897.364079104,Hesteel Co Ltd,Equity,Materials,TRUE,TRUE,Steel,Cement&Steel,TRUE,Included in analysis
UNPRI,European Portfolio,2045,CNE000000H87,28346.251060248003,Thdb,Equity,Health Care,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2046,CNE000000HH6,2188690.3603967163,Ljz,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2047,CNE000000HK0,33348.2267613,Jonjee Hi-Tech Industrial And,Equity,Consumer Staples,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2048,CNE000000HN4,22412.281539252002,Chengdu Xingrong Environment Co Ltd,Equity,Utilities,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,2049,CNE000000HT1,32992.787876532006,Tianma Microelectronics Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2050,CNE000000J28,25081.172932728,Dongfang Electric Corp Ltd,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2051,CNE000000J85,115823.48031091201,Inner Mongolia Eerduosi Resources Co Ltd,Equity,Materials,TRUE,TRUE,Other,Coal,FALSE,Included in analysis
UNPRI,European Portfolio,2052,CNE000000J93,22848.314124636003,China Aerospace Times Electronics Co Ltd,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2053,CNE000000JD1,251834.64937356,China Fangda Group Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,Power,FALSE,Included in analysis
UNPRI,European Portfolio,2054,CNE000000JK6,26226.016782504,Hongfa Technology Co Ltd,Equity,Consumer Discretionary,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2055,CNE000000JM2,1025879.2816462081,Sdic Power Holdings Co Ltd,Equity,Utilities,TRUE,TRUE,Power,Power,TRUE,Included in analysis
UNPRI,European Portfolio,2056,CNE000000JP5,418622.27954580006,Inner Mongolia Yili Industrial Group Co Ltd,Equity,Consumer Staples,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2057,CNE000000JW1,135774.55422366,Aecc Aviation Power Co Ltd,Equity,Industrials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2058,CNE000000JX9,26389.270688880002,Shanghai Zhangjiang High-Tech,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2059,CNE000000KB3,217834.44023932802,Sanan Optoelectronics Co Ltd,Equity,Technology,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2060,CNE000000KC1,181965.077202348,Avic Capital Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
UNPRI,European Portfolio,2061,CNE000000KF4,24131.613819060003,Wuchan Zhongda Group Co Ltd,Equity,Materials,TRUE,TRUE,Other,Shipping,FALSE,Included in analysis
UNPRI,European Portfolio,2062,CNE000000KT5,30208.172194992003,Financial Street Holdings Co Ltd,Equity,Financials,TRUE,TRUE,Other,NA,FALSE,Included in analysis
